frame,t,dx,dy,rot_deg,scale,ntrack,framediff,sharpness,brightness,contrast
5692,190.202,0.519,-0.601,0.0272,0.9996,242,1.921,140.55,112.97,59.89
5693,190.236,0.469,-1.003,0.0688,1.0003,307,1.987,160.63,112.87,59.87
5694,190.269,0.363,-0.657,0.0365,0.9999,288,2.249,179.07,112.53,59.79
5695,190.302,0.34,-0.594,0.0364,0.9999,319,2.147,202.7,112.38,59.91
5696,190.336,0.4,-0.663,0.0474,0.9999,336,2.13,225.97,112.13,59.86
5697,190.369,0.465,-0.656,0.0518,0.9998,352,2.202,253.99,111.78,59.97
5698,190.403,0.361,-0.755,0.0626,1.0001,359,2.367,274.52,111.52,60.17
5699,190.436,0.433,-0.578,0.0557,0.9997,359,2.582,292.11,111.03,60.33
5700,190.469,4.2,-3.841,0.6636,0.9983,94,16.395,116.77,102.5,63.06
5701,190.503,1.554,-2.022,0.3262,0.9996,288,3.2,104.44,102.44,63.35
5702,190.536,1.353,-1.64,0.2817,0.9988,220,3.758,99.07,102.51,63.81
5703,190.57,0.917,-1.333,0.2973,0.9975,267,4.902,110.26,101.82,64.52
5704,190.603,-2.555,-1.464,0.0667,1.0008,283,5.376,100.83,102.04,64.82
5705,190.637,-1.224,-0.656,0.1502,0.9984,277,5.547,92.04,102.23,65.07
5706,190.67,-1.247,-0.705,0.1611,0.998,275,5.916,83.68,102.51,65.41
5707,190.703,0.106,-1.0,0.3037,0.9963,231,6.077,80.37,102.61,65.7
5708,190.737,-1.499,-0.232,0.1051,0.9972,263,6.031,80.2,102.88,66.04
5709,190.77,-0.171,-1.169,0.2545,0.998,215,5.393,76.53,103.32,66.29
5710,190.804,1.194,-2.534,0.5958,1.0004,163,5.628,74.94,103.79,66.42
5711,190.837,-3.891,-0.584,-0.0368,0.9995,131,5.961,72.42,104.08,66.75
5712,190.87,-1.282,-1.165,0.1853,0.9996,281,5.032,73.0,104.6,66.94
5713,190.904,-0.09,-1.524,0.3032,0.9983,308,4.686,71.35,104.95,67.08
5714,190.937,0.025,-1.382,0.3692,0.9985,210,4.957,69.05,105.37,67.07
5715,190.971,1.292,-0.76,0.3565,0.9961,255,5.198,68.16,105.89,67.13
5716,191.004,0.292,-0.206,0.2419,0.9959,241,5.631,79.7,106.05,67.35
5717,191.038,-2.139,-1.217,0.1898,1.0015,322,5.622,84.97,106.44,67.5
5718,191.071,-1.382,-1.179,0.2808,0.9996,299,6.153,84.1,107.03,67.59
5719,191.104,-2.263,-0.538,0.1389,0.9989,339,6.402,81.54,107.72,67.56
5720,191.138,-2.789,-0.399,0.1068,0.9985,352,7.101,80.69,108.18,67.55
5721,191.171,-3.453,-0.679,0.1161,1.0,373,7.054,83.39,108.94,67.65
5722,191.205,-3.294,-0.697,0.1387,0.9993,356,7.721,84.35,109.46,67.76
5723,191.238,-3.857,-0.3,0.0657,0.9998,365,7.919,86.52,110.2,67.75
5724,191.271,-4.467,-0.508,0.065,1.0004,372,8.679,93.78,110.95,67.71
5725,191.305,-4.148,-0.12,0.0638,0.9999,366,8.714,97.03,111.7,67.75
5726,191.338,-4.111,0.036,0.0314,0.9988,362,9.109,97.69,112.32,67.75
5727,191.372,-4.863,0.412,-0.0526,0.9993,297,9.063,103.62,113.09,67.76
5728,191.405,-3.553,-0.499,0.0845,0.9999,375,8.538,107.3,114.0,67.74
5729,191.439,-3.342,-0.732,0.1211,0.9999,361,8.731,128.58,114.48,67.88
5730,191.472,-2.417,-0.962,0.1791,1.0002,360,7.618,135.34,114.92,67.99
5731,191.505,-5.391,-2.272,0.0139,1.0045,223,7.84,126.74,115.43,68.13
5732,191.539,-0.643,-2.465,0.3818,1.0043,221,5.72,119.7,115.78,68.29
5733,191.572,-1.644,-3.266,0.3121,1.0049,250,5.508,133.26,115.95,68.61
5734,191.606,-1.153,-2.278,0.2728,1.0031,329,5.398,136.65,116.14,68.93
5735,191.639,0.971,-0.833,0.2447,0.9986,212,5.2,143.73,115.95,69.22
5736,191.672,-0.604,-3.911,0.3288,1.0067,234,4.833,151.51,115.8,69.31
5737,191.706,-1.283,-2.754,0.1636,1.0055,221,5.191,157.59,115.62,69.45
5738,191.739,-4.089,-3.641,-0.0005,1.0082,215,6.107,165.96,115.54,69.43
5739,191.773,-3.126,-4.046,-0.0641,1.0087,230,7.419,170.06,115.36,69.64
5740,191.806,-0.878,-4.826,0.2394,1.0084,162,8.888,192.05,115.26,70.02
5741,191.84,-1.217,-6.107,0.2266,1.0116,165,9.949,213.27,115.27,70.34
5742,191.873,-0.383,-5.442,0.2286,1.0098,129,11.387,257.41,115.0,70.81
5743,191.906,-0.135,-5.095,0.2259,1.0084,170,11.176,231.35,115.3,70.86
5744,191.94,0.735,-4.718,0.2159,1.0084,148,12.113,218.77,115.72,71.07
5745,191.973,1.904,-3.943,0.2757,1.0062,179,12.017,202.78,116.01,71.2
5746,192.007,1.415,-2.614,0.2523,1.0025,137,13.601,355.24,114.24,72.41
5747,192.04,0.874,-4.741,0.2152,1.0071,186,12.096,306.71,114.85,72.66
5748,192.073,2.099,-3.561,0.2166,1.0041,181,13.072,280.95,115.3,72.82
5749,192.107,2.089,-1.574,0.051,1.0004,179,13.423,262.68,115.62,72.89
5750,192.14,1.93,-1.45,0.0641,1.0007,184,12.682,244.76,115.96,73.0
5751,192.174,1.67,-1.985,0.0291,1.0016,175,12.801,231.43,116.11,72.94
5752,192.207,0.718,-4.588,0.0458,1.0087,182,12.709,227.21,116.04,72.8
5753,192.24,1.669,-1.451,-0.0327,1.001,187,12.308,231.06,115.87,72.92
5754,192.274,1.243,-0.715,-0.0777,1.0005,203,11.272,227.3,115.6,72.88
5755,192.307,1.795,-3.122,0.0941,1.0046,223,11.199,240.61,115.03,72.84
5756,192.341,1.392,-1.587,-0.0184,1.0019,215,10.902,227.67,114.69,72.91
5757,192.374,1.74,-0.778,-0.0077,1.0006,228,9.943,217.86,114.17,72.95
5758,192.408,0.586,-1.117,-0.0923,1.0025,243,8.859,206.74,113.87,73.02
5759,192.441,1.28,-1.136,-0.0388,1.0017,254,8.475,212.37,113.4,73.07
5760,192.474,1.49,-0.776,-0.0351,1.0008,252,8.226,227.93,112.94,73.31
5761,192.508,-1.51,-2.601,-0.1908,1.0063,325,7.113,226.42,112.64,73.4
5762,192.541,-2.442,-2.687,-0.2559,1.0072,329,6.602,221.22,112.27,73.35
5763,192.575,1.436,-0.507,-0.0129,1.0005,289,6.435,224.12,111.93,73.36
5764,192.608,0.874,0.063,-0.0829,1.0002,284,6.14,222.6,111.46,73.32
5765,192.641,0.447,-0.623,-0.081,1.0019,284,6.024,223.25,111.09,73.34
5766,192.675,-1.663,-1.509,-0.2421,1.0047,372,6.208,237.4,110.56,73.37
5767,192.708,-0.088,-0.951,-0.1065,1.0032,329,6.064,229.46,110.31,73.41
5768,192.742,-0.312,-0.85,-0.1038,1.0034,327,5.597,233.63,110.11,73.48
5769,192.775,-0.277,-0.377,-0.1195,1.0017,307,5.248,217.15,109.81,73.37
5770,192.809,0.032,-1.4,-0.1068,1.0032,309,6.406,207.03,109.48,73.46
5771,192.842,1.8,-0.866,0.0223,1.001,338,6.331,202.9,109.08,73.58
5772,192.875,1.488,-1.355,0.021,1.0018,321,6.662,223.5,108.43,73.72
5773,192.909,-0.027,-2.041,-0.1119,1.0044,380,7.497,268.69,107.71,73.83
5774,192.942,0.449,-1.198,-0.0944,1.0028,326,7.406,252.18,107.02,73.95
5775,192.976,0.564,-2.052,-0.0493,1.0041,343,7.678,253.03,106.42,74.06
5776,193.009,0.246,-2.515,-0.0523,1.005,347,7.922,241.95,105.87,74.14
5777,193.042,1.855,-2.783,0.0908,1.0043,336,8.461,271.07,105.21,74.17
5778,193.076,1.215,-2.74,0.0412,1.0048,358,8.67,280.42,104.76,74.23
5779,193.109,0.574,-1.143,-0.0888,1.0028,322,8.755,286.32,104.44,74.33
5780,193.143,1.064,-1.61,-0.0298,1.0029,325,9.013,290.17,103.99,74.53
5781,193.176,0.443,-3.714,0.0517,1.0069,328,9.247,318.45,103.68,74.58
5782,193.21,0.373,-1.709,-0.0775,1.0042,338,9.25,296.91,103.63,74.61
5783,193.243,0.642,-3.391,0.0576,1.0061,322,9.344,306.43,103.3,74.63
5784,193.276,1.472,-1.264,0.0027,1.0014,298,9.706,307.95,103.13,74.58
5785,193.31,1.292,-1.208,-0.0162,1.0016,306,10.049,369.77,102.56,74.55
5786,193.343,1.226,-1.585,0.0269,1.0021,300,9.832,386.29,102.51,74.51
5787,193.377,0.222,-0.789,-0.1135,1.0019,318,9.475,365.27,102.63,74.4
5788,193.41,0.59,-0.699,-0.0797,1.0011,313,9.158,351.26,102.76,74.33
5789,193.443,0.081,-0.47,-0.0931,1.0011,313,8.246,345.73,103.13,74.31
5790,193.477,0.109,-0.913,-0.0509,1.0013,318,7.937,353.47,103.44,74.19
5791,193.51,0.158,-0.956,-0.0479,1.0012,321,7.692,350.63,103.65,74.08
5792,193.544,0.214,-0.651,-0.0611,1.0006,302,7.453,346.21,103.83,73.95
5793,193.577,0.125,-0.656,-0.0431,1.0007,300,7.074,354.36,103.87,73.84
5794,193.611,-0.063,-0.432,-0.0524,1.0001,298,6.74,358.98,103.97,73.79
5795,193.644,-0.156,-0.548,-0.0352,1.0002,304,6.337,343.17,104.11,73.79
5796,193.677,-0.434,-1.583,0.0429,1.0022,319,5.9,351.4,104.26,73.67
5797,193.711,-0.828,-1.816,0.061,1.0028,323,5.834,354.6,104.6,73.59
5798,193.744,-1.048,-0.168,-0.0765,1.0,308,5.764,376.41,104.85,73.49
5799,193.778,-1.197,-0.529,-0.0586,1.0009,325,5.728,364.17,105.25,73.5
5800,193.811,-1.882,-0.637,-0.0215,1.0011,329,6.893,368.79,105.85,73.62
5801,193.844,-2.417,0.166,-0.0899,0.9997,316,7.372,372.28,106.45,73.56
5802,193.878,-2.774,0.256,-0.0924,0.9998,320,7.885,364.21,107.2,73.48
5803,193.911,-3.217,0.43,-0.1159,0.9999,334,8.314,388.95,108.15,73.37
5804,193.945,-3.362,0.511,-0.1167,0.9999,338,8.646,400.26,109.18,73.39
5805,193.978,-3.444,0.74,-0.1267,0.9997,326,8.738,389.16,110.3,73.26
5806,194.012,-3.659,0.618,-0.1347,1.0001,334,10.194,503.31,110.92,72.76
5807,194.045,-3.747,0.697,-0.1444,0.9999,343,8.606,445.31,112.12,72.62
5808,194.078,-3.838,0.958,-0.1691,0.9998,347,8.624,403.68,113.37,72.44
5809,194.112,-3.956,1.368,-0.1999,0.9992,345,8.828,397.85,114.5,72.28
5810,194.145,-4.328,1.069,-0.1913,1.0001,342,9.187,394.74,115.55,72.15
5811,194.179,-4.219,1.25,-0.1827,0.9995,349,9.626,421.05,116.47,71.86
5812,194.212,-4.348,1.121,-0.1806,0.9999,345,9.935,408.37,117.38,71.66
5813,194.245,-4.436,1.399,-0.185,0.9996,352,10.326,397.34,118.52,71.6
5814,194.279,-4.713,1.29,-0.1862,0.9998,350,10.464,379.25,119.45,71.48
5815,194.312,-4.73,1.44,-0.1897,0.9993,358,10.744,399.8,119.93,71.29
5816,194.346,-4.841,1.455,-0.1943,0.9993,359,10.296,388.41,120.57,71.23
5817,194.379,-5.029,1.435,-0.1947,0.9996,362,10.691,381.99,120.92,71.02
5818,194.413,-5.182,1.401,-0.1773,0.9996,366,10.83,362.8,121.79,70.84
5819,194.446,-5.615,1.277,-0.1908,1.0,371,11.248,359.67,122.28,70.6
5820,194.479,-5.984,1.356,-0.2035,1.0002,376,11.781,392.22,122.49,70.36
5821,194.513,-6.214,1.126,-0.1769,1.0002,375,12.304,428.57,122.96,70.13
5822,194.546,-6.352,1.07,-0.1625,0.9999,373,12.547,433.85,123.63,70.13
5823,194.58,-6.754,1.11,-0.1722,1.0,376,12.668,426.68,124.18,70.0
5824,194.613,-6.863,1.242,-0.1776,0.9997,372,12.961,438.6,124.86,69.95
5825,194.646,-7.08,1.196,-0.1676,0.9999,372,13.553,443.83,125.45,69.82
5826,194.68,-7.353,1.38,-0.1784,0.9998,361,13.832,452.35,126.12,69.77
5827,194.713,-7.486,1.296,-0.172,0.9999,370,14.051,444.71,126.52,69.74
5828,194.747,-7.592,1.182,-0.1804,1.0002,374,13.828,461.48,126.63,69.79
5829,194.78,-7.591,1.265,-0.1873,1.0001,372,13.92,469.04,126.69,69.86
5830,194.813,-7.659,1.276,-0.1828,1.0002,367,14.18,489.05,126.88,69.94
5831,194.847,-7.763,1.3,-0.1768,1.0001,350,14.405,474.14,127.3,69.92
5832,194.88,-7.941,1.167,-0.1709,1.0005,359,14.434,464.51,127.74,69.81
5833,194.914,-8.294,0.536,-0.1714,1.0022,363,14.502,473.86,127.83,69.79
5834,194.947,-8.176,1.336,-0.1817,1.0006,364,14.622,494.55,127.67,69.86
5835,194.981,-8.402,1.48,-0.1897,1.0007,357,15.069,516.05,127.57,69.89
5836,195.014,-8.582,1.533,-0.1866,1.0009,360,15.411,498.63,127.67,69.94
5837,195.047,-9.014,1.598,-0.2098,1.0012,354,15.698,482.17,127.79,69.97
5838,195.081,-9.118,1.801,-0.2074,1.001,364,15.726,462.09,127.92,69.95
5839,195.114,-9.304,1.952,-0.203,1.0009,360,16.018,485.74,127.68,69.81
5840,195.148,-9.907,1.721,-0.2071,1.0019,358,16.024,493.1,127.55,69.75
5841,195.181,-10.343,2.171,-0.2336,1.0012,367,16.01,510.25,127.35,69.68
5842,195.214,-11.425,2.085,-0.2352,1.0019,362,16.604,507.77,126.94,69.6
5843,195.248,-12.543,1.883,-0.2183,1.0024,377,17.401,507.15,126.35,69.44
5844,195.281,-13.294,2.051,-0.2218,1.0023,366,17.845,502.38,125.51,69.45
5845,195.315,-14.14,1.829,-0.2341,1.0032,366,18.332,515.98,124.17,69.5
5846,195.348,-15.754,2.047,-0.4042,1.0039,315,18.692,566.93,122.13,69.7
5847,195.382,-14.945,1.675,-0.232,1.004,356,19.184,570.2,119.89,69.88
5848,195.415,-15.251,1.857,-0.2379,1.004,365,19.38,521.73,117.87,70.13
5849,195.448,-15.529,1.967,-0.2666,1.0039,370,19.813,505.71,115.79,70.48
5850,195.482,-15.751,1.822,-0.2763,1.0047,361,20.276,509.66,113.47,70.94
5851,195.515,-15.854,2.493,-0.2809,1.0035,374,20.543,520.5,111.41,71.38
5852,195.549,-16.23,2.221,-0.2901,1.0044,369,21.13,516.44,109.07,71.71
5853,195.582,-16.231,2.341,-0.267,1.0041,362,21.779,485.58,106.21,72.17
5854,195.615,-16.59,2.641,-0.2826,1.0037,370,22.177,459.03,103.3,72.56
5855,195.649,-17.34,2.251,-0.2932,1.005,382,22.675,475.3,100.44,72.87
5856,195.682,-18.023,1.397,-0.2741,1.0069,339,23.175,448.77,97.82,73.01
5857,195.716,-18.844,0.858,-0.2559,1.0083,345,23.965,404.72,95.38,72.97
5858,195.749,-19.419,2.163,-0.2856,1.0054,311,24.746,377.47,92.92,72.89
5859,195.783,-20.127,1.424,-0.2905,1.0072,323,25.546,384.14,90.71,72.51
5860,195.816,-20.132,1.326,-0.2384,1.0073,307,26.193,381.91,88.86,72.01
5861,195.849,-21.295,0.26,-0.2759,1.0099,318,26.444,351.54,86.8,70.96
5862,195.883,-21.419,1.082,-0.3286,1.0081,300,26.121,324.17,84.95,70.09
5863,195.916,-21.516,0.605,-0.3304,1.0095,296,25.495,314.09,83.36,69.26
5864,195.95,-22.789,-0.189,-0.4228,1.0112,258,24.689,301.02,82.66,68.69
5865,195.983,-22.531,-0.512,-0.4045,1.0119,254,24.388,322.92,82.5,68.15
5866,196.016,-21.458,1.33,-0.3926,1.0079,261,24.455,411.9,82.94,67.68
5867,196.05,-17.821,6.217,-0.2311,0.9958,236,23.725,371.72,83.06,67.21
5868,196.083,-17.242,6.253,-0.2007,0.9954,242,23.008,345.15,83.03,66.75
5869,196.117,-19.353,3.661,-0.2928,1.0022,259,21.513,325.83,82.35,65.87
5870,196.15,-17.94,4.893,-0.2177,0.9989,273,21.43,332.89,81.4,64.75
5871,196.184,-16.435,6.662,-0.2203,0.9948,255,21.246,321.52,80.96,64.01
5872,196.217,-17.057,4.921,-0.2367,0.9988,272,20.797,321.29,80.85,63.44
5873,196.25,-15.688,6.579,-0.2484,0.9957,271,20.464,299.46,80.78,62.92
5874,196.284,-16.565,4.193,-0.2156,1.0011,307,20.233,272.07,80.54,62.28
5875,196.317,-13.841,6.463,-0.2001,0.9944,243,20.139,270.21,80.32,61.7
5876,196.351,-14.381,4.852,-0.1637,0.9981,310,19.878,287.7,80.47,61.4
5877,196.384,-13.964,4.347,-0.1614,0.9997,304,19.451,278.67,80.63,61.21
5878,196.417,-12.733,4.397,-0.1284,0.9991,316,19.044,269.82,80.41,60.8
5879,196.451,-11.93,3.074,-0.0664,1.0013,342,18.579,269.22,80.48,60.42
5880,196.484,-11.014,3.027,-0.0609,1.0008,314,18.1,278.72,80.96,60.19
5881,196.518,-10.055,3.487,-0.0338,0.9997,312,17.379,273.11,81.86,60.33
5882,196.551,-9.56,4.277,-0.0668,0.9982,344,16.522,270.5,82.9,60.71
5883,196.585,-9.203,3.489,-0.0088,0.9994,335,15.866,260.19,83.63,60.99
5884,196.618,-9.31,3.22,-0.0172,1.0001,360,15.794,268.58,84.53,61.26
5885,196.651,-8.516,3.846,0.0081,0.9978,330,15.656,266.41,85.55,61.49
5886,196.685,-9.532,2.045,0.0112,1.0027,303,15.596,258.98,86.43,61.93
5887,196.718,-9.163,3.204,0.0302,0.9997,328,15.461,246.18,87.13,62.27
5888,196.752,-9.036,2.347,0.1024,1.0015,309,15.203,237.31,88.03,62.71
5889,196.785,-9.833,3.878,0.0004,0.999,330,15.307,246.78,89.62,63.54
5890,196.818,-9.047,4.079,0.0803,0.998,326,15.02,251.58,91.07,64.06
5891,196.852,-8.714,3.912,0.1188,0.998,309,14.844,240.63,92.46,64.41
5892,196.885,-8.837,4.071,0.0915,0.998,323,14.279,229.83,93.78,64.58
5893,196.919,-9.385,2.258,0.1323,1.0023,300,13.82,222.25,94.88,64.76
5894,196.952,-9.217,2.245,0.1263,1.0019,282,13.518,210.73,95.71,64.87
5895,196.986,-9.419,3.872,0.0346,0.998,340,13.305,218.5,96.61,65.17
5896,197.019,-9.009,2.72,0.0838,1.0003,312,12.658,209.58,97.1,65.35
5897,197.052,-9.162,2.367,0.0804,1.0015,333,12.311,208.93,97.38,65.5
5898,197.086,-9.892,2.204,0.0532,1.0023,314,12.205,208.82,97.81,65.74
5899,197.119,-10.241,2.381,0.0185,1.0016,304,12.198,200.05,97.97,65.83
5900,197.153,-10.268,2.436,0.0111,1.0016,323,11.705,185.49,97.94,65.94
5901,197.186,-10.038,2.472,0.0191,1.0018,335,11.236,184.25,98.1,66.16
5902,197.219,-10.015,2.09,0.0519,1.0025,345,11.363,221.41,98.47,66.65
5903,197.253,-9.992,2.331,0.0381,1.0018,359,11.221,216.81,98.53,67.01
5904,197.286,-9.887,1.502,0.0666,1.0035,341,11.043,194.08,98.4,67.23
5905,197.32,-10.242,1.728,0.0216,1.0032,344,11.319,185.12,98.52,67.68
5906,197.353,-10.351,1.43,0.0365,1.0036,347,11.559,185.37,98.58,68.13
5907,197.387,-10.438,0.108,0.0727,1.0062,301,12.01,188.75,98.64,68.58
5908,197.42,-10.506,0.839,0.0395,1.0044,324,12.255,204.31,98.58,68.96
5909,197.453,-10.609,0.363,0.0306,1.0054,306,12.179,198.61,98.35,69.13
5910,197.487,-10.929,0.522,0.0111,1.0049,297,12.756,215.8,98.29,69.72
5911,197.52,-10.659,0.754,0.0379,1.004,302,12.899,218.63,97.93,70.0
5912,197.554,-11.085,1.603,-0.0182,1.0025,302,13.228,198.3,97.33,70.11
5913,197.587,-10.916,2.467,-0.0451,1.0004,296,13.38,171.73,96.47,70.07
5914,197.62,-11.118,0.471,0.0357,1.004,304,13.519,175.2,95.66,70.06
5915,197.654,-11.258,-0.258,0.0235,1.0056,302,13.728,200.39,95.11,70.33
5916,197.687,-11.112,1.502,-0.0192,1.0022,302,13.496,187.9,94.35,70.31
5917,197.721,-10.626,1.939,-0.005,1.0012,289,13.216,170.97,93.57,70.26
5918,197.754,-10.579,2.161,-0.0097,1.001,296,13.015,169.47,92.86,70.17
5919,197.787,-10.643,1.276,0.0023,1.0027,277,12.95,183.4,92.48,70.24
5920,197.821,-10.676,2.107,-0.0173,1.0011,283,12.802,186.14,92.16,70.34
5921,197.854,-10.734,-0.255,0.0442,1.0051,243,12.646,194.85,91.77,70.33
5922,197.888,-10.39,0.432,0.0395,1.0033,239,12.715,186.07,91.49,70.38
5923,197.921,-10.524,-0.202,0.0433,1.0042,230,13.052,185.24,91.15,70.36
5924,197.955,-11.691,-3.158,0.0021,1.0097,224,13.478,181.21,90.87,70.37
5925,197.988,-12.104,-1.836,-0.0534,1.0071,215,13.741,181.25,90.55,70.4
5926,198.021,-11.373,0.034,-0.0267,1.0031,175,14.131,210.78,89.2,69.86
5927,198.055,-10.172,3.86,0.0341,0.9953,252,13.735,196.23,89.06,69.86
5928,198.088,-9.934,4.146,-0.0621,0.9943,229,13.843,207.26,88.89,69.86
5929,198.122,-11.612,0.945,-0.0802,1.0005,285,13.81,193.0,88.84,69.72
5930,198.155,-11.506,1.019,-0.0687,1.0002,276,13.813,175.73,88.52,69.51
5931,198.188,-11.29,0.055,-0.0175,1.0017,275,13.953,168.7,87.9,69.39
5932,198.222,-10.833,-0.654,0.0344,1.0013,273,14.2,175.35,86.96,69.22
5933,198.255,-11.047,-1.172,0.058,1.0024,222,14.376,166.6,86.02,68.97
5934,198.289,-10.417,-1.266,0.055,1.0009,225,14.521,160.41,84.89,68.75
5935,198.322,-10.884,-1.623,0.0436,1.002,239,14.52,150.04,83.8,68.62
5936,198.356,-11.029,-2.143,0.0651,1.0025,211,14.704,144.58,82.57,68.59
5937,198.389,-10.907,-2.337,0.0604,1.0027,203,14.363,133.59,81.13,68.26
5938,198.422,-10.579,-2.024,0.0822,1.0016,205,14.194,137.06,79.42,67.42
5939,198.456,-10.663,-1.198,0.0384,0.9998,205,14.513,130.13,77.57,66.48
5940,198.489,-11.034,-0.326,-0.0224,0.9985,249,14.99,125.8,75.78,65.54
5941,198.523,-11.267,-0.421,-0.022,0.9983,242,15.392,127.0,73.75,64.31
5942,198.556,-11.144,-0.893,0.0123,0.9983,249,15.481,118.59,71.8,63.26
5943,198.589,-11.18,-1.859,0.0859,0.9995,208,15.625,112.69,70.22,62.24
5944,198.623,-11.998,-4.332,-0.0819,1.0029,176,15.672,111.39,68.51,61.17
5945,198.656,-10.94,-4.151,-0.0493,1.0011,200,15.79,119.5,67.19,60.05
5946,198.69,-11.527,-4.104,-0.1415,1.0012,190,15.708,121.95,65.91,58.89
5947,198.723,-9.839,-5.796,0.0137,1.0021,184,15.863,115.82,64.83,57.73
5948,198.757,-11.06,-5.073,-0.1538,1.0012,168,16.075,110.08,64.32,56.34
5949,198.79,-9.996,-8.242,0.0118,1.0056,167,16.254,108.56,64.36,55.0
5950,198.823,-9.507,-8.154,-0.0082,1.0044,183,16.291,96.92,64.28,53.55
5951,198.857,-10.084,-9.361,-0.0422,1.0072,155,16.436,91.64,64.81,52.3
5952,198.89,-9.523,-10.08,-0.0272,1.0072,155,16.037,78.91,65.03,51.04
5953,198.924,-9.42,-9.921,-0.0624,1.0063,159,16.152,75.1,65.94,49.92
5954,198.957,-8.852,-9.593,-0.0903,1.0041,151,15.875,71.09,66.86,49.12
5955,198.99,-8.704,-9.617,-0.1459,1.0037,149,15.574,68.71,68.0,48.43
5956,199.024,-8.797,-10.927,-0.151,1.0071,147,14.858,64.39,68.57,47.89
5957,199.057,-8.091,-9.36,-0.187,1.0028,131,14.801,66.34,70.26,47.61
5958,199.091,-8.437,-10.344,-0.2297,1.0052,135,14.746,68.47,72.08,47.48
5959,199.124,-8.088,-11.023,-0.2161,1.006,158,14.431,76.18,73.64,47.28
5960,199.158,-8.65,-11.781,-0.2937,1.0089,115,13.998,78.04,74.79,47.09
5961,199.191,-5.97,-10.265,-0.1522,1.0032,123,13.595,77.32,76.3,47.23
5962,199.224,-5.491,-7.48,-0.2062,0.9972,105,13.455,79.42,78.43,46.98
5963,199.258,-4.759,-10.598,-0.1159,1.0033,131,12.865,82.09,79.99,46.7
5964,199.291,-3.878,-8.787,-0.1347,0.9993,152,12.345,87.98,81.4,46.19
5965,199.325,-4.476,-5.847,-0.2487,0.9952,141,12.217,89.59,82.64,46.19
5966,199.358,-4.279,-5.982,-0.2629,0.9958,145,11.94,93.83,84.2,46.04
5967,199.391,-3.273,-7.23,-0.1891,0.9975,158,11.904,100.08,85.94,46.12
5968,199.425,-2.86,-10.11,-0.1409,1.0016,181,11.239,104.06,87.19,46.12
5969,199.458,-2.644,-8.289,-0.1791,1.0009,197,10.545,104.17,88.05,46.35
5970,199.492,-2.206,-6.542,-0.1932,0.9993,189,10.465,103.38,89.36,46.44
5971,199.525,-2.215,-6.343,-0.215,1.0001,207,10.2,99.94,90.45,46.07
5972,199.559,-1.496,-9.305,-0.128,1.0044,195,10.369,103.91,91.61,46.09
5973,199.592,-1.03,-8.055,-0.1384,1.0036,253,9.879,87.62,91.83,45.87
5974,199.625,-0.587,-9.717,-0.1079,1.0065,221,9.743,83.09,92.13,45.33
5975,199.659,-0.601,-6.91,-0.1674,1.0037,270,9.859,83.75,92.32,45.01
5976,199.692,-0.419,-6.937,-0.1483,1.0039,297,10.278,59.76,93.42,44.73
5977,199.726,-0.268,-7.092,-0.1497,1.0046,342,11.361,64.76,95.88,44.82
5978,199.759,-0.078,-5.671,-0.1583,1.0033,323,11.046,78.84,96.96,44.7
5979,199.792,-0.124,-7.207,-0.1418,1.0057,339,11.143,86.65,98.24,44.43
5980,199.826,-0.081,-5.295,-0.1616,1.0034,355,11.647,84.85,99.94,44.27
5981,199.859,0.077,-5.319,-0.1315,1.0038,368,11.392,86.61,101.19,43.88
5982,199.893,0.353,-5.082,-0.1095,1.0038,362,11.231,84.39,102.0,43.73
5983,199.926,-0.036,-5.702,-0.1159,1.0057,376,10.735,86.43,102.94,43.4
5984,199.96,-0.215,-6.177,-0.1011,1.0073,386,10.306,88.38,103.81,43.07
5985,199.993,0.041,-5.507,-0.0798,1.0071,383,10.265,96.42,104.91,42.8
5986,200.026,-0.266,-5.481,-0.0978,1.0078,390,10.419,124.28,106.78,42.48
5987,200.06,-0.878,-8.082,-0.0219,1.0157,373,10.533,120.46,106.39,41.93
5988,200.093,-1.13,-5.653,-0.0535,1.0097,386,7.663,115.25,106.14,41.6
5989,200.127,-1.594,-5.503,-0.0359,1.0104,392,7.574,146.03,106.16,41.44
5990,200.16,-2.017,-4.761,-0.0449,1.01,388,7.674,163.53,106.3,41.3
5991,200.193,-2.234,-4.265,-0.0291,1.0097,393,7.961,160.24,106.77,41.27
5992,200.227,-3.219,-4.197,-0.0202,1.0108,389,9.158,160.21,107.78,41.28
5993,200.26,-3.489,-4.579,0.0058,1.0116,384,10.172,152.42,108.63,41.05
5994,200.294,-3.073,-3.623,-0.009,1.0103,388,9.075,150.11,109.34,41.11
5995,200.327,-2.712,-2.893,-0.0175,1.0095,389,8.26,141.45,109.61,40.95
5996,200.361,-2.897,-2.37,-0.0296,1.0093,393,8.512,148.09,110.28,40.97
5997,200.394,-2.795,-1.761,-0.0341,1.0086,384,8.167,139.17,110.93,40.98
5998,200.427,-2.644,-1.558,-0.0407,1.0084,384,7.808,140.32,111.34,40.94
5999,200.461,-2.248,-1.265,-0.042,1.0079,389,6.781,138.39,111.27,40.77
6000,200.494,-2.311,-1.119,-0.0505,1.0078,391,6.875,127.49,111.47,40.63
6001,200.528,-2.822,-1.097,-0.0792,1.008,374,6.723,116.44,111.6,40.52
6002,200.561,-2.454,-1.156,-0.068,1.0082,389,6.581,124.51,111.52,40.3
